field,pressure_id,contract_number,build_id,build_label,samples,wins,win_rate,avg_dps,avg_required_dps,avg_required_dps_gap,avg_damage_gap,avg_blocked_damage,avg_absorbed_damage,avg_crit_negated_damage,avg_dodges,avg_cleanses,avg_interrupts,avg_stun_seconds
archetype_ids,hexed,29,shadow,Shadow,24,0,0.0,25.6489,35736.6496,-35711.0007,-717303.1667,0.0,0.0,0.0,0.0,7.2083,0.0,0.0
archetype_ids,spiteful,29,thief,Thief,24,0,0.0,32.5646,35736.6496,-35704.085,-717020.9583,0.0,0.0,0.0,0.0,8.125,0.0,0.0
archetype_ids,hexed,29,thief,Thief,24,0,0.0,32.5646,35736.6496,-35704.085,-717020.9583,0.0,0.0,0.0,0.0,8.125,0.0,0.0
archetype_ids,warded,28,assassin,Assassin,17,0,0.0,21.2512,35315.7243,-35294.4731,-805012.4118,0.0,409.4706,0.0,0.0,0.0,0.0,0.0
archetype_ids,nullify,28,assassin,Assassin,17,0,0.0,21.2512,35315.7243,-35294.4731,-805012.4118,0.0,409.4706,0.0,0.0,0.0,0.0,0.0
archetype_ids,warded,28,shadow,Shadow,17,0,0.0,32.9575,35315.7243,-35282.7667,-804456.8235,0.0,209.4606,0.0,0.0,0.0,0.0,0.0
archetype_ids,nullify,28,shadow,Shadow,17,0,0.0,32.9575,35315.7243,-35282.7667,-804456.8235,0.0,209.4606,0.0,0.0,0.0,0.0,0.0
archetype_ids,warded,28,blade_dancer,Blade Dancer,17,0,0.0,38.5484,35315.7243,-35277.1759,-804189.8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype_ids,nullify,28,blade_dancer,Blade Dancer,17,0,0.0,38.5484,35315.7243,-35277.1759,-804189.8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype_ids,warded,28,thief,Thief,17,0,0.0,39.1837,35315.7243,-35276.5405,-804171.5882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype_ids,nullify,28,thief,Thief,17,0,0.0,39.1837,35315.7243,-35276.5405,-804171.5882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype_ids,aegis,28,thief,Thief,22,0,0.0,9.366,35064.5194,-35055.1534,-471287.6818,404.139,0.0,163.0931,0.0,0.0,0.0,0.0
archetype_ids,fortified,28,thief,Thief,22,0,0.0,9.366,35064.5194,-35055.1534,-471287.6818,404.139,0.0,163.0931,0.0,0.0,0.0,0.0
archetype_ids,fortified,28,blade_dancer,Blade Dancer,22,0,0.0,15.8997,35064.5194,-35048.6197,-471007.8182,589.7386,0.0,236.718,0.0,0.0,0.0,0.0
archetype_ids,aegis,28,blade_dancer,Blade Dancer,22,0,0.0,15.8997,35064.5194,-35048.6197,-471007.8182,589.7386,0.0,236.718,0.0,0.0,0.0,0.0
archetype_ids,fortified,28,shadow,Shadow,22,0,0.0,17.7821,35064.5194,-35046.7373,-470940.5909,341.7172,0.0,200.9886,0.0,0.0,0.0,0.0
archetype_ids,aegis,28,shadow,Shadow,22,0,0.0,17.7821,35064.5194,-35046.7373,-470940.5909,341.7172,0.0,200.9886,0.0,0.0,0.0,0.0
archetype_ids,fortified,28,assassin,Assassin,22,0,0.0,39.4107,35064.5194,-35025.1087,-470048.7727,215.6228,0.0,126.1939,0.0,0.0,0.0,0.0
archetype_ids,aegis,28,assassin,Assassin,22,0,0.0,39.4107,35064.5194,-35025.1087,-470048.7727,215.6228,0.0,126.1939,0.0,0.0,0.0,0.0
archetype_ids,devious,28,thief,Thief,21,0,0.0,10.3182,31695.7844,-31685.4662,-729315.5238,0.0,0.0,0.0,0.0,2.4762,15.381,0.0
archetype_ids,arcane,28,thief,Thief,21,0,0.0,10.3182,31695.7844,-31685.4662,-729315.5238,0.0,0.0,0.0,0.0,2.4762,15.381,0.0
archetype_ids,devious,28,blade_dancer,Blade Dancer,21,0,0.0,18.8396,31695.7844,-31676.9447,-728931.381,0.0,0.0,0.0,0.0,10.0476,0.0,0.0
archetype_ids,arcane,28,blade_dancer,Blade Dancer,21,0,0.0,18.8396,31695.7844,-31676.9447,-728931.381,0.0,0.0,0.0,0.0,10.0476,0.0,0.0
archetype_ids,devious,28,assassin,Assassin,21,0,0.0,22.5766,31695.7844,-31673.2078,-728771.7143,0.0,0.0,0.0,0.0,2.619,6.9048,0.0
archetype_ids,arcane,28,assassin,Assassin,21,0,0.0,22.5766,31695.7844,-31673.2078,-728771.7143,0.0,0.0,0.0,0.0,2.619,6.9048,0.0
archetype_ids,devious,28,shadow,Shadow,21,0,0.0,25.2831,31695.7844,-31670.5012,-728638.5238,0.0,0.0,0.0,0.0,5.7619,0.0,0.0
archetype_ids,arcane,28,shadow,Shadow,21,0,0.0,25.2831,31695.7844,-31670.5012,-728638.5238,0.0,0.0,0.0,0.0,5.7619,0.0,0.0
archetype_ids,warded,27,assassin,Assassin,15,0,0.0,21.6108,31277.3642,-31255.7534,-611064.4667,0.0,345.2667,0.0,0.0,0.0,0.0,0.0
archetype_ids,nullify,27,assassin,Assassin,15,0,0.0,21.6108,31277.3642,-31255.7534,-611064.4667,0.0,345.2667,0.0,0.0,0.0,0.0,0.0
archetype_ids,warded,27,shadow,Shadow,15,0,0.0,32.127,31277.3642,-31245.2372,-610632.8,0.0,180.908,0.0,0.0,0.0,0.0,0.0
archetype_ids,nullify,27,shadow,Shadow,15,0,0.0,32.127,31277.3642,-31245.2372,-610632.8,0.0,180.908,0.0,0.0,0.0,0.0,0.0
archetype_ids,nullify,27,blade_dancer,Blade Dancer,15,0,0.0,39.0766,31277.3642,-31238.2876,-610372.9333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype_ids,warded,27,blade_dancer,Blade Dancer,15,0,0.0,39.0766,31277.3642,-31238.2876,-610372.9333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype_ids,warded,27,thief,Thief,15,0,0.0,39.691,31277.3642,-31237.6731,-610350.8667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype_ids,nullify,27,thief,Thief,15,0,0.0,39.691,31277.3642,-31237.6731,-610350.8667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype_ids,aegis,27,thief,Thief,26,0,0.0,9.1753,30100.8904,-30091.7152,-444734.8077,461.116,0.0,184.8803,0.0,0.0,0.0,0.0
archetype_ids,fortified,27,thief,Thief,26,0,0.0,9.1753,30100.8904,-30091.7152,-444734.8077,461.116,0.0,184.8803,0.0,0.0,0.0,0.0
archetype_ids,aegis,27,blade_dancer,Blade Dancer,26,0,0.0,15.6865,30100.8904,-30085.2039,-444427.5769,679.0842,0.0,289.7304,0.0,0.0,0.0,0.0
archetype_ids,fortified,27,blade_dancer,Blade Dancer,26,0,0.0,15.6865,30100.8904,-30085.2039,-444427.5769,679.0842,0.0,289.7304,0.0,0.0,0.0,0.0
archetype_ids,aegis,27,shadow,Shadow,26,0,0.0,17.6313,30100.8904,-30083.2591,-444344.8846,391.9382,0.0,187.6388,0.0,0.0,0.0,0.0
archetype_ids,fortified,27,shadow,Shadow,26,0,0.0,17.6313,30100.8904,-30083.2591,-444344.8846,391.9382,0.0,187.6388,0.0,0.0,0.0,0.0
archetype_ids,aegis,27,assassin,Assassin,26,0,0.0,39.2573,30100.8904,-30061.6331,-443361.3846,246.3089,0.0,108.3966,0.0,0.0,0.0,0.0
archetype_ids,fortified,27,assassin,Assassin,26,0,0.0,39.2573,30100.8904,-30061.6331,-443361.3846,246.3089,0.0,108.3966,0.0,0.0,0.0,0.0
archetype_ids,hexed,28,blade_dancer,Blade Dancer,20,0,0.0,22.2934,29905.7814,-29883.488,-656564.7,0.0,0.0,0.0,0.0,13.2,0.0,0.0
archetype_ids,spiteful,28,blade_dancer,Blade Dancer,20,0,0.0,22.2934,29905.7814,-29883.488,-656564.7,0.0,0.0,0.0,0.0,13.2,0.0,0.0
archetype_ids,hexed,28,assassin,Assassin,20,0,0.0,22.3949,29905.7814,-29883.3865,-656551.15,0.0,0.0,0.0,0.0,6.0,0.0,0.0
archetype_ids,spiteful,28,assassin,Assassin,20,0,0.0,22.3949,29905.7814,-29883.3865,-656551.15,0.0,0.0,0.0,0.0,6.0,0.0,0.0
archetype_ids,hexed,28,shadow,Shadow,20,0,0.0,25.9377,29905.7814,-29879.8437,-656397.75,0.0,0.0,0.0,0.0,7.65,0.0,0.0
archetype_ids,spiteful,28,shadow,Shadow,20,0,0.0,25.9377,29905.7814,-29879.8437,-656397.75,0.0,0.0,0.0,0.0,7.65,0.0,0.0
archetype_ids,spiteful,28,thief,Thief,20,0,0.0,32.6979,29905.7814,-29873.0835,-656092.5,0.0,0.0,0.0,0.0,8.75,0.0,0.0
archetype_ids,hexed,28,thief,Thief,20,0,0.0,32.6979,29905.7814,-29873.0835,-656092.5,0.0,0.0,0.0,0.0,8.75,0.0,0.0
archetype_ids,devious,27,thief,Thief,18,0,0.0,10.1425,26695.1338,-26684.9913,-590932.0,0.0,0.0,0.0,0.0,2.2778,15.3889,0.0
archetype_ids,arcane,27,thief,Thief,18,0,0.0,10.1425,26695.1338,-26684.9913,-590932.0,0.0,0.0,0.0,0.0,2.2778,15.3889,0.0
archetype_ids,devious,27,blade_dancer,Blade Dancer,18,0,0.0,19.0739,26695.1338,-26676.0599,-590530.1111,0.0,0.0,0.0,0.0,10.2778,0.0,0.0
archetype_ids,arcane,27,blade_dancer,Blade Dancer,18,0,0.0,19.0739,26695.1338,-26676.0599,-590530.1111,0.0,0.0,0.0,0.0,10.2778,0.0,0.0
archetype_ids,devious,27,assassin,Assassin,18,0,0.0,22.2948,26695.1338,-26672.839,-590389.4444,0.0,0.0,0.0,0.0,2.5,7.2222,0.0
archetype_ids,arcane,27,assassin,Assassin,18,0,0.0,22.2948,26695.1338,-26672.839,-590389.4444,0.0,0.0,0.0,0.0,2.5,7.2222,0.0
archetype_ids,devious,27,shadow,Shadow,18,0,0.0,24.5892,26695.1338,-26670.5445,-590287.9444,0.0,0.0,0.0,0.0,5.6667,0.0,0.0
archetype_ids,arcane,27,shadow,Shadow,18,0,0.0,24.5892,26695.1338,-26670.5445,-590287.9444,0.0,0.0,0.0,0.0,5.6667,0.0,0.0
archetype_ids,spiteful,27,blade_dancer,Blade Dancer,21,0,0.0,22.084,25832.8683,-25810.7843,-517971.1429,0.0,0.0,0.0,0.0,12.381,0.0,0.0
archetype_ids,hexed,27,blade_dancer,Blade Dancer,21,0,0.0,22.084,25832.8683,-25810.7843,-517971.1429,0.0,0.0,0.0,0.0,12.381,0.0,0.0
archetype_ids,spiteful,27,assassin,Assassin,21,0,0.0,22.1491,25832.8683,-25810.7191,-517975.7619,0.0,0.0,0.0,0.0,5.5714,0.0,0.0
archetype_ids,hexed,27,assassin,Assassin,21,0,0.0,22.1491,25832.8683,-25810.7191,-517975.7619,0.0,0.0,0.0,0.0,5.5714,0.0,0.0
archetype_ids,spiteful,27,shadow,Shadow,21,0,0.0,25.7531,25832.8683,-25807.1152,-517815.5714,0.0,0.0,0.0,0.0,7.0952,0.0,0.0
archetype_ids,hexed,27,shadow,Shadow,21,0,0.0,25.7531,25832.8683,-25807.1152,-517815.5714,0.0,0.0,0.0,0.0,7.0952,0.0,0.0
archetype_ids,hexed,27,thief,Thief,21,0,0.0,32.1073,25832.8683,-25800.761,-517546.5714,0.0,0.0,0.0,0.0,8.3333,0.0,0.0
archetype_ids,spiteful,27,thief,Thief,21,0,0.0,32.1073,25832.8683,-25800.761,-517546.5714,0.0,0.0,0.0,0.0,8.3333,0.0,0.0
archetype_ids,aegis,26,thief,Thief,21,0,0.0,8.3249,25533.5539,-25525.229,-341362.381,454.8356,0.0,155.2273,0.0,0.0,0.0,0.0
archetype_ids,fortified,26,thief,Thief,21,0,0.0,8.3249,25533.5539,-25525.229,-341362.381,454.8356,0.0,155.2273,0.0,0.0,0.0,0.0
archetype_ids,aegis,26,blade_dancer,Blade Dancer,21,0,0.0,14.6486,25533.5539,-25518.9053,-341089.1905,679.8537,0.0,223.7217,0.0,0.0,0.0,0.0
archetype_ids,fortified,26,blade_dancer,Blade Dancer,21,0,0.0,14.6486,25533.5539,-25518.9053,-341089.1905,679.8537,0.0,223.7217,0.0,0.0,0.0,0.0
archetype_ids,aegis,26,shadow,Shadow,21,0,0.0,16.963,25533.5539,-25516.5909,-340997.9048,388.5379,0.0,155.0437,0.0,0.0,0.0,0.0
archetype_ids,fortified,26,shadow,Shadow,21,0,0.0,16.963,25533.5539,-25516.5909,-340997.9048,388.5379,0.0,155.0437,0.0,0.0,0.0,0.0
archetype_ids,fortified,26,assassin,Assassin,21,0,0.0,38.9124,25533.5539,-25494.6415,-340085.8571,243.4142,0.0,88.6652,0.0,0.0,0.0,0.0
archetype_ids,aegis,26,assassin,Assassin,21,0,0.0,38.9124,25533.5539,-25494.6415,-340085.8571,243.4142,0.0,88.6652,0.0,0.0,0.0,0.0
archetype_ids,nullify,26,assassin,Assassin,19,0,0.0,21.9608,25120.8555,-25098.8947,-581937.8947,0.0,388.3179,0.0,0.0,0.0,0.0,0.0
archetype_ids,warded,26,assassin,Assassin,19,0,0.0,21.9608,25120.8555,-25098.8947,-581937.8947,0.0,388.3179,0.0,0.0,0.0,0.0,0.0
archetype_ids,nullify,26,shadow,Shadow,19,0,0.0,33.2462,25120.8555,-25087.6094,-581385.4737,0.0,202.4716,0.0,0.0,0.0,0.0,0.0
archetype_ids,warded,26,shadow,Shadow,19,0,0.0,33.2462,25120.8555,-25087.6094,-581385.4737,0.0,202.4716,0.0,0.0,0.0,0.0,0.0
archetype_ids,nullify,26,blade_dancer,Blade Dancer,19,0,0.0,39.4515,25120.8555,-25081.404,-581091.7368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype_ids,warded,26,blade_dancer,Blade Dancer,19,0,0.0,39.4515,25120.8555,-25081.404,-581091.7368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype_ids,nullify,26,thief,Thief,19,0,0.0,40.0305,25120.8555,-25080.825,-581084.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype_ids,warded,26,thief,Thief,19,0,0.0,40.0305,25120.8555,-25080.825,-581084.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype_ids,spiteful,26,assassin,Assassin,13,0,0.0,20.5058,21862.5747,-21842.0688,-451531.7692,0.0,0.0,0.0,0.0,5.9231,0.0,0.0
archetype_ids,hexed,26,assassin,Assassin,13,0,0.0,20.5058,21862.5747,-21842.0688,-451531.7692,0.0,0.0,0.0,0.0,5.9231,0.0,0.0
archetype_ids,spiteful,26,blade_dancer,Blade Dancer,13,0,0.0,22.9945,21862.5747,-21839.5802,-451420.0769,0.0,0.0,0.0,0.0,13.3077,0.0,0.0
archetype_ids,hexed,26,blade_dancer,Blade Dancer,13,0,0.0,22.9945,21862.5747,-21839.5802,-451420.0769,0.0,0.0,0.0,0.0,13.3077,0.0,0.0
archetype_ids,hexed,26,shadow,Shadow,13,0,0.0,25.648,21862.5747,-21836.9267,-451303.0,0.0,0.0,0.0,0.0,7.6154,0.0,0.0
archetype_ids,spiteful,26,shadow,Shadow,13,0,0.0,25.648,21862.5747,-21836.9267,-451303.0,0.0,0.0,0.0,0.0,7.6154,0.0,0.0
archetype_ids,hexed,26,thief,Thief,13,0,0.0,32.3396,21862.5747,-21830.2351,-451008.4615,0.0,0.0,0.0,0.0,8.9231,0.0,0.0
archetype_ids,spiteful,26,thief,Thief,13,0,0.0,32.3396,21862.5747,-21830.2351,-451008.4615,0.0,0.0,0.0,0.0,8.9231,0.0,0.0
archetype_ids,devious,26,thief,Thief,27,0,0.0,10.1251,21678.5988,-21668.4737,-489708.8519,0.0,0.0,0.0,0.0,2.2593,15.8148,0.0
archetype_ids,arcane,26,thief,Thief,27,0,0.0,10.1251,21678.5988,-21668.4737,-489708.8519,0.0,0.0,0.0,0.0,2.2593,15.8148,0.0
archetype_ids,arcane,26,blade_dancer,Blade Dancer,27,0,0.0,18.6041,21678.5988,-21659.9946,-489326.9259,0.0,0.0,0.0,0.0,10.1852,0.0,0.0
archetype_ids,devious,26,blade_dancer,Blade Dancer,27,0,0.0,18.6041,21678.5988,-21659.9946,-489326.9259,0.0,0.0,0.0,0.0,10.1852,0.0,0.0
archetype_ids,arcane,26,assassin,Assassin,27,0,0.0,22.3431,21678.5988,-21656.2556,-489173.7778,0.0,0.0,0.0,0.0,2.5556,7.2963,0.0
archetype_ids,devious,26,assassin,Assassin,27,0,0.0,22.3431,21678.5988,-21656.2556,-489173.7778,0.0,0.0,0.0,0.0,2.5556,7.2963,0.0
archetype_ids,arcane,26,shadow,Shadow,27,0,0.0,25.4884,21678.5988,-21653.1104,-489024.4815,0.0,0.0,0.0,0.0,5.8148,0.0,0.0
archetype_ids,devious,26,shadow,Shadow,27,0,0.0,25.4884,21678.5988,-21653.1104,-489024.4815,0.0,0.0,0.0,0.0,5.8148,0.0,0.0
archetype_ids,aegis,25,thief,Thief,19,0,0.0,9.5334,20948.0431,-20938.5097,-322366.2632,474.9625,0.0,179.5033,0.0,0.0,0.0,0.0
archetype_ids,fortified,25,thief,Thief,19,0,0.0,9.5334,20948.0431,-20938.5097,-322366.2632,474.9625,0.0,179.5033,0.0,0.0,0.0,0.0
